phase,epoch,train_ce,complexity,total_loss,tau,test_acc,CR_est,elapsed
retrain,1,0.27903502855300905,-473005.8125,,0.007601715832039173,,,7s
retrain,2,0.06601405578056971,-744209.3125,,0.007601715832039173,,,15s
retrain,3,0.04483232931296031,-910550.3125,,0.007601715832039173,,,23s
retrain,4,0.03567266678561767,-957845.5,,0.007601715832039173,,,31s
retrain,5,0.03085338000754515,-975385.0,,0.007601715832039173,,,40s
retrain,6,0.026439983496069908,-995636.1875,,0.007601715832039173,,,48s
retrain,7,0.022913090733687084,-1017842.3125,,0.007601715832039173,,,56s
retrain,8,0.020992723087221384,-1041538.25,,0.007601715832039173,,,1m04s
retrain,9,0.020560280627508958,-1065851.875,,0.007601715832039173,,,1m12s
retrain,10,0.0192593164353321,-1094749.625,,0.007601715832039173,,,1m20s
retrain,11,0.018827206064512332,-1123784.625,,0.007601715832039173,,,1m28s
retrain,12,0.017595456640670696,-1157882.25,,0.007601715832039173,,,1m36s
retrain,13,0.01833681052873532,-1194848.375,,0.007601715832039173,,,1m44s
retrain,14,0.018135025396198035,-1235981.0,,0.007601715832039173,,,1m52s
retrain,15,0.018810262499252956,-1280550.875,,0.007601715832039173,,,2m01s
retrain,16,0.018883750724295774,-1336975.625,,0.007601715832039173,,,2m09s
retrain,17,0.018743607549990215,-1400047.875,,0.007601715832039173,,,2m16s
retrain,18,0.01963609238738815,-1459417.5,,0.007601715832039173,,,2m24s
retrain,19,0.01797776300981641,-1512790.125,,0.007601715832039173,,,2m32s
retrain,20,0.017187764936685564,-1550309.25,,0.007601715832039173,0.9884,58.74,2m41s
retrain,21,0.017429152985165515,-1566450.0,,0.007601715832039173,,,2m49s
retrain,22,0.014725152544428905,-1589876.25,,0.007601715832039173,,,2m57s
retrain,23,0.015131552233174443,-1588603.375,,0.007601715832039173,,,3m06s
retrain,24,0.013344758625701069,-1595233.25,,0.007601715832039173,,,3m14s
retrain,25,0.013319367067391674,-1594922.0,,0.007601715832039173,,,3m22s
retrain,26,0.012000236173346638,-1586058.875,,0.007601715832039173,,,3m30s
retrain,27,0.011435810698444645,-1599739.125,,0.007601715832039173,,,3m38s
retrain,28,0.011419873357688386,-1605427.125,,0.007601715832039173,,,3m46s
retrain,29,0.010926962788837652,-1600473.375,,0.007601715832039173,,,3m54s
retrain,30,0.00896386130756388,-1610445.625,,0.007601715832039173,,,4m02s
retrain,31,0.009840773864571627,-1594976.75,,0.007601715832039173,,,4m10s
retrain,32,0.009225574295595288,-1600914.125,,0.007601715832039173,,,4m18s
retrain,33,0.009084141034291436,-1601467.5,,0.007601715832039173,,,4m26s
retrain,34,0.00838984042884161,-1611822.625,,0.007601715832039173,,,4m34s
retrain,35,0.008284379957631852,-1599185.5,,0.007601715832039173,,,4m42s
retrain,36,0.008209925659062962,-1606744.25,,0.007601715832039173,,,4m50s
retrain,37,0.007507760350856309,-1609761.5,,0.007601715832039173,,,4m58s
retrain,38,0.007162289487291127,-1604376.875,,0.007601715832039173,,,5m06s
retrain,39,0.0067514377941687905,-1598932.375,,0.007601715832039173,,,5m14s
retrain,40,0.007483888457731033,-1609937.5,,0.007601715832039173,0.9929,58.26,5m23s
