phase,epoch,train_ce,complexity,total_loss,tau,test_acc,CR_est,elapsed
retrain,1,0.0022967394435196185,-225334.703125,,0.007811081907160803,,,10s
retrain,2,0.0013739603720023296,-290630.21875,,0.007811081907160803,,,21s
retrain,3,0.002035675122899314,-311340.71875,,0.007811081907160803,,,31s
retrain,4,0.002665239989575154,-321013.21875,,0.007811081907160803,,,42s
retrain,5,0.0016505061995082846,-330301.96875,,0.007811081907160803,,,53s
retrain,6,0.000598885283099177,-342661.28125,,0.007811081907160803,,,1m03s
retrain,7,0.00030191310880084833,-358907.28125,,0.007811081907160803,,,1m14s
retrain,8,0.004139887325454038,-368929.6875,,0.007811081907160803,,,1m25s
retrain,9,0.004008508764781679,-375515.21875,,0.007811081907160803,,,1m36s
retrain,10,0.002510341605062907,-383817.0,,0.007811081907160803,,,1m47s
retrain,11,0.0006328767379998074,-396910.8125,,0.007811081907160803,,,1m58s
retrain,12,0.00044195269877867155,-414276.0625,,0.007811081907160803,,,2m08s
retrain,13,0.0025014491121595106,-430614.125,,0.007811081907160803,,,2m19s
retrain,14,0.008305127553734928,-433686.0,,0.007811081907160803,,,2m30s
retrain,15,0.0017563816409713279,-446867.625,,0.007811081907160803,,,2m41s
retrain,16,0.0008476696628611534,-466631.40625,,0.007811081907160803,,,2m51s
retrain,17,0.0013022916515357792,-491960.3125,,0.007811081907160803,,,3m02s
retrain,18,0.008326378933774928,-496535.96875,,0.007811081907160803,,,3m13s
retrain,19,0.004106136202486232,-513286.75,,0.007811081907160803,,,3m23s
retrain,20,0.0019860886516670385,-540902.1875,,0.007811081907160803,0.9825,74.86,3m34s
retrain,21,0.003118054370271663,-571547.875,,0.007811081907160803,,,3m45s
retrain,22,0.00733733182096233,-594655.5,,0.007811081907160803,,,3m56s
retrain,23,0.004689674658452471,-635744.6875,,0.007811081907160803,,,4m06s
retrain,24,0.00563620656474183,-692936.8125,,0.007811081907160803,,,4m17s
retrain,25,0.0057274890244627995,-775126.125,,0.007811081907160803,,,4m27s
retrain,26,0.007174629915257295,-855204.625,,0.007811081907160803,,,4m38s
retrain,27,0.005205823348648846,-883746.3125,,0.007811081907160803,,,4m48s
retrain,28,0.006006655758433044,-890388.625,,0.007811081907160803,,,4m59s
retrain,29,0.003670938918367028,-910414.75,,0.007811081907160803,,,5m10s
retrain,30,0.002540334432106465,-903212.6875,,0.007811081907160803,,,5m20s
retrain,31,0.0027747656542186938,-911326.875,,0.007811081907160803,,,5m31s
retrain,32,0.0025889667426856854,-892805.5625,,0.007811081907160803,,,5m42s
retrain,33,0.00660516440263018,-898252.5,,0.007811081907160803,,,5m52s
retrain,34,0.0010171734420893093,-921759.0625,,0.007811081907160803,,,6m02s
retrain,35,0.001303518309731347,-922706.0,,0.007811081907160803,,,6m13s
retrain,36,0.0006099071057590966,-923297.875,,0.007811081907160803,,,6m24s
retrain,37,0.002515051566204056,-834326.1875,,0.007811081907160803,,,6m34s
retrain,38,0.009280203912438204,-897447.1875,,0.007811081907160803,,,6m45s
retrain,39,0.0006149659930029884,-922195.75,,0.007811081907160803,,,6m56s
retrain,40,0.0004245818631723523,-923412.875,,0.007811081907160803,0.9825,55.83,7m07s
