phase,epoch,train_ce,complexity,total_loss,tau,test_acc,CR_est,elapsed
retrain,1,0.009219434804768147,-215489.328125,,0.0030752784807119146,,,5s
retrain,2,0.00572639995199473,-268411.8125,,0.0030752784807119146,,,10s
retrain,3,0.005844145130164301,-277974.90625,,0.0030752784807119146,,,15s
retrain,4,0.007119778970116749,-278033.5625,,0.0030752784807119146,,,20s
retrain,5,0.005202377653207319,-278708.875,,0.0030752784807119146,,,26s
retrain,6,0.005264633429946843,-278930.84375,,0.0030752784807119146,,,31s
retrain,7,0.006911021514902435,-277987.71875,,0.0030752784807119146,,,36s
retrain,8,0.004257186824428693,-278923.21875,,0.0030752784807119146,,,41s
retrain,9,0.0037924554739535475,-280614.71875,,0.0030752784807119146,,,46s
retrain,10,0.010656352527410491,-276064.84375,,0.0030752784807119146,,,51s
retrain,11,0.004595762362075038,-276625.15625,,0.0030752784807119146,,,56s
retrain,12,0.0019497213111676198,-279545.78125,,0.0030752784807119146,,,1m01s
retrain,13,0.0008097552400540735,-284258.65625,,0.0030752784807119146,,,1m07s
retrain,14,0.011530225996130806,-278243.84375,,0.0030752784807119146,,,1m12s
retrain,15,0.008541710448866554,-276435.03125,,0.0030752784807119146,,,1m17s
retrain,16,0.0035934803444581725,-277779.625,,0.0030752784807119146,,,1m22s
retrain,17,0.0004422233984301177,-282576.84375,,0.0030752784807119146,,,1m28s
retrain,18,0.00011469044139606316,-289114.75,,0.0030752784807119146,,,1m33s
retrain,19,6.212157007842809e-05,-297203.8125,,0.0030752784807119146,,,1m38s
retrain,20,5.7512472091184464e-05,-307254.875,,0.0030752784807119146,0.9833,113.51,1m43s
retrain,21,0.00012768880835258944,-318949.1875,,0.0030752784807119146,,,1m49s
retrain,22,0.026720319151240013,-298271.0625,,0.0030752784807119146,,,1m54s
retrain,23,0.0032790042116345526,-300923.375,,0.0030752784807119146,,,1m59s
retrain,24,0.0009944569067039993,-305754.25,,0.0030752784807119146,,,2m04s
retrain,25,0.004369964725912238,-305655.625,,0.0030752784807119146,,,2m09s
retrain,26,0.008939334619860165,-302420.90625,,0.0030752784807119146,,,2m15s
retrain,27,0.0052819126351930515,-301601.0,,0.0030752784807119146,,,2m20s
retrain,28,0.003032407821381154,-303025.53125,,0.0030752784807119146,,,2m25s
retrain,29,0.001867058121565545,-306738.78125,,0.0030752784807119146,,,2m30s
retrain,30,0.006186446909010798,-305184.125,,0.0030752784807119146,,,2m35s
retrain,31,0.006728142483729365,-303099.59375,,0.0030752784807119146,,,2m41s
retrain,32,0.004823255748981319,-302457.34375,,0.0030752784807119146,,,2m46s
retrain,33,0.004004874381409415,-303174.03125,,0.0030752784807119146,,,2m51s
retrain,34,0.002993860526190838,-304883.59375,,0.0030752784807119146,,,2m56s
retrain,35,0.000581933525352603,-310667.4375,,0.0030752784807119146,,,3m01s
retrain,36,0.00013224027751954662,-318486.125,,0.0030752784807119146,,,3m06s
retrain,37,5.357345071921979e-05,-328505.4375,,0.0030752784807119146,,,3m11s
retrain,38,4.627527415577788e-05,-341250.65625,,0.0030752784807119146,,,3m17s
retrain,39,5.2400155063029765e-05,-357911.6875,,0.0030752784807119146,,,3m22s
retrain,40,0.017321911897750397,-344235.75,,0.0030752784807119146,0.9765,86.35,3m28s
