phase,epoch,train_ce,complexity,total_loss,tau,test_acc,CR_est,elapsed
retrain,1,0.00912773150280312,-219328.421875,,0.007159391475251356,,,5s
retrain,2,0.004430341745183493,-276964.9375,,0.007159391475251356,,,10s
retrain,3,0.007145097595336847,-290107.3125,,0.007159391475251356,,,15s
retrain,4,0.006756823537064095,-297101.625,,0.007159391475251356,,,21s
retrain,5,0.007209418419911526,-301315.0,,0.007159391475251356,,,26s
retrain,6,0.005971995584806427,-306358.75,,0.007159391475251356,,,31s
retrain,7,0.006593785140935021,-310308.96875,,0.007159391475251356,,,36s
retrain,8,0.007093486178767246,-313178.59375,,0.007159391475251356,,,42s
retrain,9,0.004363725483762877,-318947.96875,,0.007159391475251356,,,47s
retrain,10,0.006262568458216265,-323407.34375,,0.007159391475251356,,,52s
retrain,11,0.006671479658743677,-326273.5,,0.007159391475251356,,,57s
retrain,12,0.00816037997508732,-328445.875,,0.007159391475251356,,,1m03s
retrain,13,0.005433673529583029,-333284.15625,,0.007159391475251356,,,1m08s
retrain,14,0.004724138753729252,-339141.25,,0.007159391475251356,,,1m13s
retrain,15,0.004218876302063776,-345699.625,,0.007159391475251356,,,1m18s
retrain,16,0.0021027191205493486,-357164.59375,,0.007159391475251356,,,1m24s
retrain,17,0.007517833610305873,-358919.84375,,0.007159391475251356,,,1m29s
retrain,18,0.008364091145712882,-360224.0625,,0.007159391475251356,,,1m34s
retrain,19,0.004874365483499908,-367623.96875,,0.007159391475251356,,,1m39s
retrain,20,0.004700530692577983,-374993.0625,,0.007159391475251356,0.9809,88.82,1m45s
retrain,21,0.006867804053841004,-379603.53125,,0.007159391475251356,,,1m50s
retrain,22,0.006083745310696153,-386071.78125,,0.007159391475251356,,,1m56s
retrain,23,0.004771323517593555,-394820.4375,,0.007159391475251356,,,2m01s
retrain,24,0.0060512355446893104,-401630.84375,,0.007159391475251356,,,2m06s
retrain,25,0.0027697493659720445,-418344.9375,,0.007159391475251356,,,2m11s
retrain,26,0.008895624937101578,-419310.8125,,0.007159391475251356,,,2m17s
retrain,27,0.005144280077354051,-432074.09375,,0.007159391475251356,,,2m22s
retrain,28,0.005538862089440226,-444566.96875,,0.007159391475251356,,,2m27s
retrain,29,0.0020928393346179896,-471275.5,,0.007159391475251356,,,2m32s
retrain,30,0.012031539090909064,-466678.15625,,0.007159391475251356,,,2m38s
retrain,31,0.0035619160139545177,-497741.9375,,0.007159391475251356,,,2m43s
retrain,32,0.002032563017397964,-549665.25,,0.007159391475251356,,,2m48s
retrain,33,0.01189772344455123,-556087.3125,,0.007159391475251356,,,2m54s
retrain,34,0.006805211110164722,-625402.875,,0.007159391475251356,,,2m59s
retrain,35,0.0075810824880066015,-744488.1875,,0.007159391475251356,,,3m04s
retrain,36,0.003362118696514517,-800065.5625,,0.007159391475251356,,,3m09s
retrain,37,0.003392624551919289,-831021.6875,,0.007159391475251356,,,3m14s
retrain,38,0.0015788875429347778,-792998.5,,0.007159391475251356,,,3m20s
retrain,39,0.012478422780827775,-704350.1875,,0.007159391475251356,,,3m25s
retrain,40,0.0023552122938989973,-838320.875,,0.007159391475251356,0.9835,47.84,3m30s
