phase,epoch,train_ce,complexity,total_loss,tau,test_acc,CR_est,elapsed
retrain,1,0.0018591658703575376,-217382.703125,,0.0044376464843244035,,,7s
retrain,2,0.0012842497821955476,-281461.90625,,0.0044376464843244035,,,14s
retrain,3,0.001811600592629596,-298406.875,,0.0044376464843244035,,,21s
retrain,4,0.0026507647393125807,-305028.75,,0.0044376464843244035,,,29s
retrain,5,0.0024511332614366743,-309086.0625,,0.0044376464843244035,,,41s
retrain,6,0.00034347987530054526,-316207.03125,,0.0044376464843244035,,,55s
retrain,7,0.0001615885458527676,-325257.09375,,0.0044376464843244035,,,1m18s
retrain,8,0.0001567470599159909,-336390.53125,,0.0044376464843244035,,,1m35s
retrain,9,0.0001680476649281142,-350375.90625,,0.0044376464843244035,,,1m45s
retrain,10,0.005982795948492518,-355292.875,,0.0044376464843244035,,,1m57s
retrain,11,0.004506360482874637,-356149.0625,,0.0044376464843244035,,,2m09s
retrain,12,0.001468565638291572,-360892.875,,0.0044376464843244035,,,2m21s
retrain,13,0.0004080452247542174,-368398.53125,,0.0044376464843244035,,,2m31s
retrain,14,0.00023954742961796,-378027.59375,,0.0044376464843244035,,,2m44s
retrain,15,0.00022590003442019224,-390114.875,,0.0044376464843244035,,,3m02s
retrain,16,0.00026938985911547205,-405960.6875,,0.0044376464843244035,,,3m26s
retrain,17,0.006359242496441584,-409736.03125,,0.0044376464843244035,,,3m49s
retrain,18,0.00577270250050351,-409168.84375,,0.0044376464843244035,,,4m12s
retrain,19,0.0008434739495549972,-416841.375,,0.0044376464843244035,,,4m34s
retrain,20,0.0003915363777661696,-427318.53125,,0.0044376464843244035,0.9821,18.09,4m58s
retrain,21,0.0003666271891910583,-440698.5,,0.0044376464843244035,,,5m21s
retrain,22,0.0008072711096222823,-455325.5625,,0.0044376464843244035,,,5m44s
retrain,23,0.010012334433260063,-448149.6875,,0.0044376464843244035,,,6m07s
retrain,24,0.0020572159339518597,-455949.4375,,0.0044376464843244035,,,6m29s
retrain,25,0.0006498064810875803,-468832.09375,,0.0044376464843244035,,,6m48s
retrain,26,0.00044409092975547537,-485998.375,,0.0044376464843244035,,,7m12s
retrain,27,0.004164890682371333,-492743.84375,,0.0044376464843244035,,,7m34s
retrain,28,0.0052838863641023635,-495445.8125,,0.0044376464843244035,,,7m57s
retrain,29,0.0023332306783025464,-505198.59375,,0.0044376464843244035,,,8m20s
retrain,30,0.0009664633933842803,-523140.25,,0.0044376464843244035,,,8m43s
retrain,31,0.000613787874719128,-548215.0625,,0.0044376464843244035,,,9m07s
retrain,32,0.004182492122333497,-557637.375,,0.0044376464843244035,,,9m29s
retrain,33,0.007823171795035402,-558323.0625,,0.0044376464843244035,,,9m52s
retrain,34,0.002375060106705253,-576938.3125,,0.0044376464843244035,,,10m15s
retrain,35,0.0013669880151282996,-605144.125,,0.0044376464843244035,,,10m35s
retrain,36,0.001066566558709989,-646249.4375,,0.0044376464843244035,,,10m58s
retrain,37,0.009591807566148539,-636161.6875,,0.0044376464843244035,,,11m22s
retrain,38,0.003684963464892159,-672162.5,,0.0044376464843244035,,,11m45s
retrain,39,0.0016528870157742253,-722833.0,,0.0044376464843244035,,,12m07s
retrain,40,0.002791114303050563,-755971.625,,0.0044376464843244035,0.9813,59.26,12m31s
retrain,41,0.005877799755334854,-763680.125,,0.0044376464843244035,,,12m54s
retrain,42,0.004499104603348921,-790744.5625,,0.0044376464843244035,,,13m18s
retrain,43,0.0026703394025874637,-828836.5625,,0.0044376464843244035,,,13m41s
retrain,44,0.00318632515721644,-831327.875,,0.0044376464843244035,,,14m01s
retrain,45,0.0017586709313560278,-843494.3125,,0.0044376464843244035,,,14m23s
retrain,46,0.006627347600809299,-804733.375,,0.0044376464843244035,,,14m46s
retrain,47,0.003412258179175357,-834674.3125,,0.0044376464843244035,,,15m10s
retrain,48,0.0010385913799206416,-865052.5,,0.0044376464843244035,,,15m33s
retrain,49,0.0019535141572977104,-832109.75,,0.0044376464843244035,,,15m55s
retrain,50,0.006172271888617737,-820452.75,,0.0044376464843244035,,,16m18s
retrain,51,0.0011034816576555992,-863104.75,,0.0044376464843244035,,,16m41s
retrain,52,0.00039324589224997905,-872692.5,,0.0044376464843244035,,,17m05s
retrain,53,0.00037004693870743114,-874345.6875,,0.0044376464843244035,,,17m28s
retrain,54,0.0003650917600258254,-874764.625,,0.0044376464843244035,,,17m46s
retrain,55,0.0003585118550923653,-873938.125,,0.0044376464843244035,,,18m09s
retrain,56,0.012878653382797105,-752041.9375,,0.0044376464843244035,,,18m32s
retrain,57,0.002530316115054302,-820292.1875,,0.0044376464843244035,,,18m56s
retrain,58,0.0005195840376215832,-862361.4375,,0.0044376464843244035,,,19m19s
retrain,59,0.0002417142608455227,-872521.125,,0.0044376464843244035,,,19m42s
retrain,60,0.00022463692493426303,-874499.0625,,0.0044376464843244035,0.9826,67.78,20m05s
retrain,61,0.00020986553406886134,-875619.625,,0.0044376464843244035,,,20m28s
retrain,62,0.0002106085385060093,-876253.25,,0.0044376464843244035,,,20m51s
retrain,63,0.00021449170841951855,-876480.5,,0.0044376464843244035,,,21m15s
retrain,64,0.015778776201823105,-754754.25,,0.0044376464843244035,,,21m32s
retrain,65,0.0013198892979766241,-828452.5625,,0.0044376464843244035,,,21m54s
retrain,66,0.00028099512142168047,-863910.0,,0.0044376464843244035,,,22m17s
retrain,67,0.00017640184864091377,-872554.4375,,0.0044376464843244035,,,22m41s
retrain,68,0.00016414533268931943,-874797.6875,,0.0044376464843244035,,,23m05s
retrain,69,0.00015524423078556234,-875692.0625,,0.0044376464843244035,,,23m27s
retrain,70,0.00015163743584028756,-876523.625,,0.0044376464843244035,,,23m50s
retrain,71,0.00014991649282164872,-877406.75,,0.0044376464843244035,,,24m12s
retrain,72,0.006292258210356037,-707279.375,,0.0044376464843244035,,,24m36s
retrain,73,0.009146284101968436,-766896.375,,0.0044376464843244035,,,24m59s
retrain,74,0.001096376574774816,-835590.4375,,0.0044376464843244035,,,25m16s
retrain,75,0.00018561079166732572,-866146.6875,,0.0044376464843244035,,,25m39s
retrain,76,0.00013123865166174558,-873822.875,,0.0044376464843244035,,,26m01s
retrain,77,0.00012211969935451634,-875895.3125,,0.0044376464843244035,,,26m25s
retrain,78,0.0001174615056195762,-876837.0625,,0.0044376464843244035,,,26m48s
retrain,79,0.00011430165678296665,-877699.1875,,0.0044376464843244035,,,27m10s
retrain,80,0.00011235811903413075,-878654.75,,0.0044376464843244035,0.9824,68.85,27m33s
retrain,81,0.00013338562213078452,-879601.4375,,0.0044376464843244035,,,27m56s
retrain,82,0.00012239492625327935,-880782.4375,,0.0044376464843244035,,,28m20s
retrain,83,0.010571248363627819,-710752.9375,,0.0044376464843244035,,,28m43s
retrain,84,0.006676153555000201,-767811.1875,,0.0044376464843244035,,,29m01s
retrain,85,0.000859584826148542,-833647.375,,0.0044376464843244035,,,29m24s
retrain,86,0.000169485860139442,-865088.1875,,0.0044376464843244035,,,29m47s
retrain,87,0.00010333459756548109,-874207.3125,,0.0044376464843244035,,,30m10s
retrain,88,9.509513567415221e-05,-876818.8125,,0.0044376464843244035,,,30m34s
retrain,89,9.21156298975499e-05,-877912.1875,,0.0044376464843244035,,,30m57s
retrain,90,8.988954248682906e-05,-878857.5625,,0.0044376464843244035,,,31m19s
retrain,91,9.086673501102875e-05,-879708.6875,,0.0044376464843244035,,,31m42s
retrain,92,0.0003582838807097384,-843579.875,,0.0044376464843244035,,,32m06s
retrain,93,0.017331326512239564,-741170.4375,,0.0044376464843244035,,,32m29s
retrain,94,0.001243162667293412,-813583.1875,,0.0044376464843244035,,,32m48s
retrain,95,0.0001798881383125263,-857883.875,,0.0044376464843244035,,,33m11s
retrain,96,9.580841564650958e-05,-871797.8125,,0.0044376464843244035,,,33m34s
retrain,97,8.674531152670776e-05,-875606.6875,,0.0044376464843244035,,,33m56s
retrain,98,8.237908299051923e-05,-877048.25,,0.0044376464843244035,,,34m20s
retrain,99,8.072324038803345e-05,-877926.0,,0.0044376464843244035,,,34m43s
retrain,100,7.741978180323107e-05,-878774.8125,,0.0044376464843244035,0.9829,68.56,35m06s
